	GSM5532528	GSM5532534	GSM5532535	GSM5532540	GSM5532543	GSM5532544	GSM5532545	GSM5532547	GSM5532548	GSM5532558	GSM5532566	GSM5532567	GSM5532568	GSM5532573	GSM5532574	GSM5532580	GSM5532592	GSM5532596	GSM5532602	GSM5532611	GSM5532612	GSM5532613	GSM5532618	GSM5532619	GSM5532620	GSM5532644	GSM5532645	GSM5532646	GSM5532647	GSM5532650	GSM5532658	GSM5532660	GSM5532663	GSM5532667	GSM5532668	GSM5532670	GSM5532674	GSM5532676	GSM5532678	GSM5532682	GSM5532683	GSM5532690	GSM5532693	GSM5532696	GSM5532697	GSM5532714	GSM5532715	GSM5532721	GSM5532722	GSM5532723	GSM5532724	GSM5532726	GSM5532739	GSM5532748	GSM5532750	GSM5532755	GSM5532764	GSM5532765	GSM5532773	GSM5532796	GSM5532834	GSM5532836	GSM5532843	GSM5532844	GSM5532850	GSM5532852	GSM5532856	GSM5532868	GSM5532869	GSM5532870	GSM5532877	GSM5532878	GSM5532879	GSM5532882	GSM5532884	GSM5532888	GSM5532889	GSM5532890	GSM5532896	GSM5532899	GSM5532906	GSM5532914	GSM5532917	GSM5532918	GSM5532919	GSM5532920	GSM5532922	GSM5532924	GSM5532927	GSM5532930	GSM5532933	GSM5532934	GSM5532937	GSM5532940	GSM5532941	GSM5532948	GSM5532949	GSM5532950	GSM5532951	GSM5532952	GSM5532953	GSM5532955	GSM5532956	GSM5532957	GSM5532960	GSM5532963	GSM5532964	GSM5532967	GSM5532970	GSM5532976	GSM5532977	GSM5532979	GSM5532980	GSM5532981	GSM5532984	GSM5532986	GSM5532989	GSM5532992	GSM5532995	GSM5532996	GSM5532999	GSM5533003	GSM5533005	GSM5533006	GSM5533008	GSM5533011	GSM5533013	GSM5533020	GSM5533022	GSM5533024	GSM5533026	GSM5533030	GSM5533031	GSM5533032	GSM5533035	GSM5533056	GSM5533061	GSM5533071	GSM5533074	GSM5533075	GSM5533081	GSM5533083	GSM5533086	GSM5533088	GSM5533091	GSM5533094	GSM5533095	GSM5533097	GSM5533100	GSM5533112	GSM5533113	GSM5533114	GSM5533115	GSM5533116	GSM5533117	GSM5533125	GSM5533127	GSM5533129	GSM5533131	GSM5533133	GSM5533144	GSM5533145	GSM5533146	GSM5533160	GSM5533161	GSM5533162	GSM5533163	GSM5533164	GSM5533182	GSM5533183	GSM5533184	GSM5533197	GSM5533198	GSM5533199	GSM5533200	GSM5533201	GSM5533215	GSM5533216	GSM5533222	GSM5533223	GSM5533224	GSM5533230	GSM5533237	GSM5533242	GSM5533244	GSM5533248	GSM5533250	GSM5533254	GSM5533257	GSM5533264	GSM5533270	GSM5533271	GSM5533272	GSM5533279	GSM5533280	GSM5533281	GSM5533287	GSM5533288	GSM5533293	GSM5533294	GSM5533295	GSM5533301	GSM5533302
ABCB10	0.2445940227713882	-0.0163259688205723	0.1638527073134814	3.0730143536569936	1.1259715814994222	1.1398724085684129	0.4876743063616354	0.3595397320856068	0.4090811821543628	1.0277970681105433	0.234624443400222	0.6635512015417713	-0.6238231456841586	0.023991378904579	-0.9818302678511136	-0.6989199371643418	0.1529016565465408	0.3678380826957416	0.587128134930151	0.5873378933181347	1.2680045686436985	0.9071796290700584	0.912661611248178	0.624834820932884	1.088122185118429	-0.1924897632564607	0.9600147598129388	0.3528287059728617	-0.404075792047477	-0.0264408203935529	0.38172068175423	-0.4184161580878729	-0.2839434869869743	-0.30281066565243	-1.930699858465304	-0.1293305812481784	-0.6385312764851581	-1.1207647521177435	-0.0722123336169552	-0.1453512582591743	0.1764440314735063	-1.073698080380383	0.228400851912194	0.1340789963787006	0.247257776470072	0.6457746215963641	1.0695091924937656	-0.1986621137311638	3.0730143536569936	-0.0295876027438196	0.4951905694870329	0.6223020563612518	1.1517843316711658	0.7205919812639211	3.0730143536569936	1.0017214244232673	1.9472437041315864	1.3472491205210817	-0.0926568642911244	3.069843247791373	0.5778997651517428	1.9812222419001344	1.6971477554531769	-1.1996706004882465	0.0568870034237409	0.7140483707746693	0.5082275782696491	0.9160938847596908	0.4407315446697499	1.9408357908015037	0.7675185407844981	1.3881272804925933	1.7311229137949082	-1.5818277539531989	-1.613944384253298	0.5333253048642203	0.8792594474414109	-1.569923993256345	-0.6021668701977159	2.559330930690307	-0.715673202595922	-0.6590258376656006	0.0029337411709645	3.0730143536569936	-1.1944225209766606	2.5170593408349866	1.315785923290205	0.8071981715920182	1.048549246994358	0.2172183603729857	-0.2970741544943719	0.7108240887196466	0.8393739418614014	-1.0116856596228874	1.0790431914559864	1.400259697568384	1.6239936211191646	-0.651509715349654	-0.9257291618290892	2.105620276152941	3.0730143536569936	-1.7057000965619882	1.4500821124558825	-0.4294809102151142	-0.561351150133098	-0.896744703763189	2.6330690199852342	1.2890551659047789	0.2223590272560273	-0.9174518713163112	1.915511681219288	0.182145744528286	0.8271616676581157	-0.6329313118852129	-1.3802049022455838	-0.8086871745291325	1.6365339563602035	1.0364731400721168	0.2845654811654345	1.7007282104714443	-0.1809991942658945	1.265417310814654	-1.0644892899289795	-0.399671504084587	0.1666306847301057	0.7467036358326473	-0.2470901721178233	0.3461081366131531	-1.1374422189135769	0.198757816689881	-0.8280772241073515	-1.1220368087973096	0.3900208106514595	-1.2003544370432142	1.512452707033495	0.5300878434988383	0.1590950830164419	1.1731513890881604	1.1624583966219053	1.5192435039711685	0.961539349157812	-1.5957226511274198	-0.9087045179770132	2.05321142103966	-0.9446556235443996	1.462352084467143	-0.5653554620379823	1.5799672457205574	-0.0558121592385461	0.430194896116149	-0.5238873922284638	1.4133815304183115	-1.3616355196704668	-0.903209524551427	-1.1132515209377756	0.9597464428624352	1.3959342197465896	0.3604622134060287	1.1668715714780291	-1.3346745728999876	3.0730143536569936	-0.8345435302081822	-0.7892682294889625	-0.5439278633705573	1.5550383700974284	0.1673565892440231	1.6088137650316792	0.6045920838282547	0.407843489794122	-1.837387886040939	-0.9629255180446497	0.5674226154044131	-0.1179987431175668	-0.3439261917487388	-0.9216501141726988	0.5347456179975073	1.40294365742324	0.407473478895668	-1.73903491938453	0.7679312260309876	-0.868797818303557	0.3417909756334292	0.4462052440726017	0.515253599665797	0.0298857215590037	0.4028446679925549	0.4115418999807727	-1.3270527390245062	1.3092921389064112	-1.2156905348429456	-0.0276533442000455	-0.0907711441276705	-0.3420381595849496	1.0327826992461502	1.6828709921332032	1.7977974605173228	1.165494396001293	1.701181217185471	0.0484410935937783	0.027585794498545	-1.102322284280089	0.3417655549853418	-1.5189157765622994
ABCC13	-0.0664044891154779	-0.2435553081870911	-0.3261739016415245	1.696519841704622	0.8667576414377249	1.215580167419164	0.6370173805097026	0.6259496531971245	0.3893147849764473	0.706687606995768	-1.487442126872644	1.0148376436537916	-0.1918470026839947	1.0791851886913024	0.3371616024393433	0.7089232738883098	0.0543614165985707	-0.1524478091882997	-0.0186729452258636	0.8628900892465975	0.9191762029675462	0.7926850640711627	0.5680107934191496	0.9124163629220696	0.9136964020195322	0.5323680691235841	1.0934821000682162	0.2695301192140397	-0.1677455786558677	-0.0525356206969723	-0.4097207467056271	-0.3710302879479929	0.1562866170148023	-0.6157248821697131	-0.8422410346693116	-0.6920282961620442	0.0912667675458848	-0.5478620053301358	-0.8610840157658967	-0.417833311198203	-0.9274849377043792	-0.633575427471354	-0.0643923999538014	-0.4567872569772258	1.5172784810706017	2.262965352334093	3.170963918073314	-0.2716622475865641	1.6568669663136124	1.096680184470452	1.7708076700250406	1.2725071415163056	3.2134096408479675	2.063332446530414	2.9933937394818715	2.271006936792551	-0.4782906284308323	3.2134096408479675	2.0843109067946504	3.0553815204319523	0.4111234666212532	2.8312329505321467	1.7480900867561622	-1.1902765075886674	0.7762813659421767	1.4913617661990533	0.8301469691873271	3.2134096408479675	2.9319520257988865	1.7037561728450814	2.135701901802994	1.8696373775051744	1.9002616351454404	0.7941838786749054	-0.5343361612158736	0.7977822197331492	2.014319616542317	-0.7143679303349592	0.0017266611963431	2.22048949272584	0.0312100943019766	0.2944524484823035	1.239231445987333	1.8881619483274712	0.3601516138057863	2.4839538604087683	2.033782563956557	2.512776567001101	0.6699898120508351	2.1403032715924573	0.6300001140605805	1.872988021922468	2.325042609769811	0.1582782423902528	1.7436874685985673	2.051754058717555	1.1692686036577584	-0.9915433572743888	1.9304642820040236	-0.1327656507375574	2.16051223232758	-0.5044704824253822	0.974079136673286	0.2476598481626079	-0.2372349821072898	-0.4967781914526794	1.1350718773823618	3.2134096408479675	1.087966306096407	-0.2553725295570573	0.4067706715437317	0.3945854674464534	0.4359302217669502	-0.7394172775671883	-0.6419580583835279	0.8213681004151212	0.382875196350123	1.4352791563844125	-0.4732648383830404	2.183750910419392	0.5109537447596207	0.3933238529424048	-0.5449436277257216	1.64168914554984	0.5836342115506179	-0.8207968523863567	-0.7580346391111408	-1.174922571372454	-1.306665692105148	-0.1773536312477106	-0.7193758732831333	-0.990700985739828	-0.8358888447778042	-1.063645698443909	2.153042465751079	0.1200997875289376	2.546444235348672	2.5134213033333777	2.6050020974941117	1.9077724002761791	0.0623621996744199	-0.7073492030631392	0.4021010759887404	1.5867012089636652	-1.0328148110697637	1.7269241451904207	0.3794973483821351	2.074955184815219	0.0801370556071031	-0.9972221035206278	-0.5707218080574834	-0.881742226363618	-0.8446764311650059	-0.7547592169851215	-0.6428339911584487	0.1744895299269874	-0.1470335559769211	-0.8395457598312144	-0.5289114885792541	-0.5932245951817318	-0.3167900848956317	-0.9605220292716536	0.4163652314618628	-1.0420010399345634	-0.6744460988197074	-0.9663597309043052	-0.0135059145672049	0.3349380138426885	-0.7460201786347868	-1.1013801219184292	-0.2271779145061666	-0.1658560706583252	-0.2491899703621634	-0.0142080287200937	0.0001326880587498	1.2461530211010443	-0.2892447104533626	-0.28514191936302	-0.6382695993746114	-0.2033725265920882	-0.2325563096467771	0.175618177141759	-0.231445392104964	1.3717458188858511	-0.5040348470447462	-0.3569363503047817	0.2774420883009283	-0.5146514062338458	-0.6935535808380179	-0.0616017860602725	-0.018393445239174	0.1788260912069826	-0.0695612209308595	0.8968608419367463	2.0023425003726616	2.6776422466302323	0.9135736245600872	2.008002798364892	0.5365842505511536	0.3620724519371568	0.1715662133923245	-0.1157257761539857	0.1088649226454663
ABCC4	0.4669021182753644	-0.4261446190810449	-0.523274548195896	2.5500205813419345	0.3024204143622735	1.3229241332295176	0.7929815244276982	0.9230229373045428	0.055955374074722	0.1343030785696814	-0.5838710831433929	1.5511185697153236	0.922043687455644	1.7103801253269002	0.7881987925830213	0.946919377167478	0.4515852075276647	0.8926272533245853	0.9287520466895658	0.6961998436072012	0.8996939335733921	0.7508355444457996	1.5822375618246782	1.406113234598475	1.073253604225353	-0.494522217022725	1.4409773714847185	-0.7354286074870673	0.2262478382461056	-0.0623575626820274	-0.989760401533128	-0.4740984406908606	-0.2683312424154899	-1.7527251193895208	-1.709855867635382	-0.6991121008964452	0.1825567014446841	-1.2564013357270027	-0.0790231972984187	0.0354650205617583	-0.4836796877074668	-1.1562375452820146	-0.4653064531648362	0.2949014916848419	2.1668123419152803	1.6776261041881355	2.132280127991391	1.9837978510448289	1.18682527343189	2.306055188722431	3.0826457535739875	0.1682411174609084	1.9896871628777668	0.63844839029505	2.4907765605712435	1.422952454151135	0.2350919848819217	2.442829768260113	2.373298363277326	2.925105492020427	-0.2249585753108168	1.3039283159002415	1.6006643933728568	0.8293736118109297	0.9383444858248242	0.5606582540928639	0.9979618342504374	3.0826457535739875	1.9468965008434864	1.190555405981064	2.690215791954925	0.3201488960752706	1.7941965925347076	1.8787468950569053	0.7471438960962586	-0.5692872645489349	1.6592843785606726	-0.1212235062716583	0.076399698160451	2.797423299155483	0.4832714495128771	0.4514869817394528	0.4958505527263759	1.4853236914476844	-0.0344590063274258	2.0216275026488035	3.0826457535739875	0.6870523140047221	-0.372518388115498	1.1292762616867744	1.0966456723508202	2.9159327396403154	2.4072557187707404	-0.2944660873832898	1.0478996018427948	1.4303536649452735	0.4267517513472735	-0.8734750747358824	-0.4828928216055467	-0.1896605775933826	1.1854223341879728	-0.3584584254910296	3.0826457535739875	-0.6857971042405633	-0.0168153846773207	-0.288886640223274	0.922461789172853	1.2709762376589628	0.4626265184809933	0.2312269117762095	0.7841048761326238	-0.7240068390019317	0.957385283960466	-0.8634481619874332	-0.5028284472286237	-0.0790342292369737	-0.1974114075254983	-0.1360034095183642	0.7665947981196048	-0.1911205018381598	1.0746791921899912	0.342677910111886	-0.7031506937488515	0.3539678354765487	0.362185569903861	0.4146095728749646	-1.1408413044098953	-0.0999348319172651	-0.5692456475246102	-0.5607986301886251	0.6350039650250686	-0.9001626881812171	-1.051134433909418	-0.4615187116574472	3.0826457535739875	-0.3575287457945374	1.220916176287509	1.3065555432905942	1.068405401559783	0.903641622358076	0.4863414649810005	0.4336523490485508	1.4941586836046894	1.3433488352533391	0.0808490635593396	2.2700561981982115	0.3638298837912308	1.8184406548720824	2.8381766323959887	-0.6683767438450117	0.5701678447292419	-0.5005341131940052	-0.5770338571587116	-1.200908865074529	0.4988965728434263	-1.393266534360838	-0.2619340590962161	-0.1263958352264792	0.1152467615902037	0.374511216051924	-1.0274969847755089	-1.7527251193895208	0.3392989463500014	0.2065648129112001	-1.0202520613296997	-0.9779398311699372	-0.9506308027626196	0.3742712960672613	-1.502612326655271	-0.4758750242247759	-1.5448887789140195	-0.2645007533102995	0.0927301037717841	0.0327621434641034	1.0771368149332348	0.336107806790003	-0.1000867962655296	-1.259294005751692	-0.3451151980242951	0.9281542452540054	0.5190546271570634	0.8082494014400607	1.529400312828382	1.25942105591589	-0.1631292291456663	1.3680668593229837	-0.3515795601313124	0.1316959314308169	-0.1064307122522461	1.188388426299078	0.522519026512654	1.7972873177993522	1.6175674763577597	-1.246589213313548	-0.0810549160636717	-0.0314479613483438	0.043776449170579	-0.0769144970959851	0.1405229052701654	1.842821000671229	1.464475670678139	-0.062795549082001	1.3244251846455315
ACP5	1.2676811259754286	1.0707962744893706	1.0312265908907838	0.7988514851883993	-0.3593047172375091	0.0418747170429022	-0.5804718273717936	-0.349620961998573	-0.2581073102274988	-0.2703884382353356	-1.2287272535121965	-0.2966425361015913	-0.2830195933508191	-0.5830465138039496	-0.1622786293391867	-0.3256390458089861	1.3533526393852913	0.8481077631159485	1.217430822406676	0.6073800430861729	0.7069368311652044	0.7771218931047985	0.6704575125458005	0.9033329244132168	0.6867447824115881	-0.6185234156938507	-0.2427150981923785	0.2368166341151626	0.1674641390537738	0.5017682640443726	-0.2173037420441384	-0.7957101478230603	-0.3705381281100998	-0.5672630384558278	-0.3899274095332659	-0.2173369897957795	0.6446663377719081	0.0485267382397887	-0.8292567598605195	-0.0662737023304923	0.3478131781298703	-0.1050122254041556	-0.343866517679504	0.2992575967975803	2.976539089585056	0.1043112736870209	2.445030225092204	0.3553437193146349	3.5074561304710645	0.2987309610837138	1.5002632397687914	1.0189394646600192	0.4628098451316739	1.4068880328015805	3.5074561304710645	-0.787906612359579	-1.0615020118942062	1.4630049539966576	1.3746559722130578	3.5074561304710645	-0.0692217732646825	-0.4736389677544599	-0.7036353530629031	0.011537352721199	1.3294928338916037	0.7886115940827897	0.8833484389504062	2.128629786086065	1.03754480163283	2.9486323568411468	2.647609284010284	0.8806041699429026	2.587757533576992	1.6125306304526428	0.8493003679052983	-0.221569655477481	1.1936564867145008	0.8906347403896581	0.2452945744796021	3.506829743564293	0.384794240239479	0.1393805935185836	1.4921003626881644	3.5074561304710645	0.1390554448693136	1.2819785653957256	2.387695693320514	2.556507529714388	0.4409750759469061	2.5531778254311424	-0.536323234143012	2.783839875831692	2.762244429891487	-0.7762544041627172	0.7860824328893647	-0.3576279116665471	3.5074561304710645	0.815514331677853	-0.0369177787382056	-1.038400306528335	0.9394060765044208	0.3951473313131816	2.2706983717708016	-0.0478033397123895	-0.8723865258458948	-0.4638931930240723	1.4437079619266016	3.5074561304710645	-0.1730680294738617	0.1935272711215817	-0.0200747641692591	-0.8406776814450297	-0.2322485869060234	-0.7510307239098163	0.1104933354367084	-0.3279371761949383	-0.9083201105656376	-0.4430006392420796	0.3364980163769245	2.212037519231522	0.4419073034883251	-1.2541933541987793	0.1363192285535202	0.1415720463873068	-0.3747673375581656	-0.010447809084555	-0.6782752829251558	0.3964900752128527	0.2019822131361501	1.3233688547618654	-0.258800548332516	-0.013519620753807	-0.3712253978169736	0.2238463964406937	-0.1928935901332162	0.8937129380040312	1.6825646138012158	1.3786682889484267	1.0576497471044506	1.3721461305970943	0.3935215352999059	0.1852331248421184	0.1829685633977901	2.061099184993481	0.751146278424643	0.1944615129830352	0.2841098745773162	0.3466700148028268	0.8000096262926017	-0.930211773967418	-0.05971054178365	-0.8656187500734454	-0.0692541905107968	0.0134994507058948	0.3319791589495372	1.146027779374882	0.4034250016936375	-0.9799048266814148	0.2164285493497995	0.1380261261845428	0.7416651114731014	0.8412635418333945	1.0092474949872747	-0.8452913392429275	0.2998428485361885	2.0588947285188866	0.1115120800884049	0.7368518765438972	-1.088307859089657	-0.6651533300152362	-1.32878591585164	-0.3775276144449872	-0.585398646549963	-0.7079008007707709	0.1339094364700707	0.3288228490784708	-0.2617037868806519	-0.3860905015301098	-0.4700912293869724	-0.4195610500441227	0.6942286546918616	0.0985674733745581	0.5555214162392049	1.6329281111721077	2.515776634205941	-0.9988370731128652	0.1832518196964551	0.3691273866798735	0.4540717454696493	2.139405394552304	1.836207815065628	2.271515709655397	1.1476605165331055	0.2809521216455415	1.0336813335123165	1.0911063525318916	0.8833973447137055	1.0303611203930616	-0.975671196282658	-1.118124852049264	-1.1996208417695673	-1.0555185510876992	-0.7944602415936839
ACSL6	0.4501928421182779	0.1039934634558839	-0.4048591800924265	2.568042489812554	1.6190434141869825	1.0411248009213354	1.0791457657196073	0.9428653146913764	1.0911311138883966	1.6752119926483573	-1.5032612692605152	0.9229747177320802	-0.0515243996099801	-0.12493632021025	0.2832118094582099	0.1125829556643213	0.4720434571472791	0.6073927927334094	0.6433675231516031	0.944537818024672	1.2008595482112294	0.9794935182622774	0.5548621875118538	1.2326598422979849	1.2127419487913058	-0.0700592602207818	0.7783031874084411	0.2630264994590627	-0.6224209894055096	-0.0620013664044544	-0.3018356275545531	-0.3817550610636455	0.036630599736052	-0.5691213026270494	-0.6909305130797043	-0.6694610131498223	-0.8328923918995426	-0.8397593054346524	-1.2918126686888731	-0.7505795390427353	-0.96791278007046	-1.127917826163261	-0.1495185937170169	-0.6480936089257898	1.703865701521731	2.3056099092123072	1.9278727605005357	0.3742126975148069	0.0771243840619843	-0.0468301268480695	2.1505295637907698	0.5735919403468592	3.462698371258313	1.49474356192045	3.5524825341941457	2.2763725378125894	0.2385793945691525	3.2167566298626937	-0.2738909254158732	3.526322086236771	0.6838178550463795	2.4891590120514624	2.0145726179486334	-0.2962376319749393	0.3089004290039955	1.4664690967794558	1.165125047692927	2.4524568142339733	2.7473460635995246	2.875216572211805	3.293439061147445	2.554086277546629	2.176030236412988	0.9436176980631364	0.5098063014380104	0.7336165690702892	3.086872980064268	0.7240383184135326	1.01110241626064	3.189329630177239	1.1674264700965538	0.9200942850646616	0.6615986149301627	0.3727133185567639	1.0966662398721954	3.5524825341941457	2.659004169906997	1.0432393898272423	2.0002506127323807	0.5276062732338967	-0.7506936048770868	2.393974308411754	3.5524825341941457	-0.5392020513039615	2.4877061002077907	1.1841220568920423	0.5100716682874995	-0.5916905982785957	0.9638022020828828	-0.6569171639573007	3.4240123005159053	-0.3950653561003034	-0.4278678369994583	0.6182257814458227	-0.6332743880784006	-1.0652028203995656	1.332627047289673	2.0546349513599527	0.6971287115998119	-0.1746731851897443	0.4081643897468242	-0.1494835629699556	-0.4796211535520138	0.1400746781644512	-0.6300169278550749	0.4346449443687308	0.2449864333386283	1.0855839035512005	-0.3173402340688244	3.5463016067432087	0.0435167777801203	-0.2065078300118022	-0.488592328781479	1.0673482769375495	0.1786708368339884	-0.2643937125184011	-0.9074242118030298	-0.8985595742400575	-0.5415703838756305	-0.0351663345694996	-0.5895707219343161	-0.4837266759758928	-0.6623125480583456	-0.6938002160796318	1.4454892501521357	-0.4362548266166099	2.533401665977605	2.3603076585343024	3.425877270662545	2.051053919764145	-0.0772718246938614	-0.1735128865693918	0.487401597455294	2.412140475613908	0.0835157163746109	1.391779545105984	0.5686247469470638	2.994782930944005	0.3768073736551842	-0.5837771840093663	-0.5640238490783234	0.1797094240246686	-1.2937572279669218	-0.7277242744271933	-0.1510338211123863	0.7947669884061033	-0.2090548423452151	-0.8673185209700468	-0.0295030311729433	0.073986014500876	-0.3620066420731849	-0.3292507521209977	-0.0878248823488883	-0.6614207686810849	-0.3676550247093672	-1.1874103490745729	-0.7040876474772303	-0.2004284800486473	-0.8349110639191644	-1.089761921197923	-0.4849866096629974	0.051906460756249	-0.5258892913581166	-0.3748756276260052	-0.0464954649855302	0.6597597916092962	0.096379174296522	-0.2531075093125131	-0.3509890915506867	-0.6993664966367119	0.5962099769354564	-0.5969177824851497	0.3575150514686374	0.4908225903652438	0.5353624179703345	-1.1902444534055303	-0.2726096348759359	0.7927839865794514	1.11071296842866	0.3494500767763308	0.7762293842627723	0.4510735448832727	0.4326835918960451	1.1752134181914085	1.6450468578268276	3.5524825341941457	1.1894826034675776	2.831080353470006	-0.3531756175875467	-0.0724186330770743	-0.6343893340777519	-0.089204153295881	0.464131416779359
ADSS	0.1971498222798103	0.7624213606076078	0.5063731281109943	-1.5346222842215476	2.56035075171028	1.9823110614385275	1.9258150902105784	1.6757333332228088	2.0966081658102063	2.6188811819218576	2.1093920409940354	-0.1109295157207519	-1.252546612726139	-0.5783334029072473	-0.3982913475870521	-1.0189277434170407	0.4906262439996324	0.6596695201355876	0.491899121021213	-0.1549834782267619	-0.1118347895693746	-0.9333045867034327	0.2506618265940261	-0.3952909282741338	-0.4676239713573248	-1.0006872959684068	-0.7409165460547812	-0.3029182882064158	-0.5706017514611741	0.1059040183615646	-0.5249985035518936	-1.185879498509251	0.4103728967181126	-0.7789514314517231	-0.4236176488430653	1.383510360110343	1.8361324755998665	0.703398752611081	0.1543640435745364	0.9723589833204884	1.5726259527704776	-0.606684275987701	-0.2137210728116796	-1.4351812355423526	0.3346456431667418	-0.4983220272619599	1.7854541221261016	-1.2108473597734897	-0.5928845702528864	-2.124921002229874	-0.0057461688316141	0.9143863504816584	-0.3556527973097685	1.7258050736517525	1.4669341609559237	2.5597330991459826	2.867839147653436	-1.3401505105206235	0.2664851299263756	1.5580133579093014	-1.0729715566310891	1.7292545149688785	2.358255353771617	-0.4096558987330805	1.7069256973876443	0.2219379588369117	2.9073085459279047	-1.492825927199562	-0.1012545502049706	1.3290968702507668	0.5760520621772657	1.2215752638323425	1.0226938552563647	1.295960612488953	0.3085519860519836	0.9063731651627096	2.1346409064812257	-0.4722414593881297	1.1986546325276852	1.6771593051984353	-0.6018188642905843	0.4868093990189367	-0.9219120614910552	0.30450105480611	-0.7487295474538631	2.4102951711855147	0.4058232585050527	-0.8556563071311417	2.99643293327064	-0.4164058523593196	0.507259006796957	2.0054995602229737	1.2205995607945996	0.0710154340171617	2.764845824818207	1.3470867149070205	-0.6329319495998691	-1.0417682764525893	1.0697129785411652	0.4637980503204758	3.00817350850088	-1.005363176121915	1.253163378619644	0.7465409667138012	0.1101422580464358	-0.3735634652402768	3.00817350850088	-0.7339425552612352	-0.005560401840151	-0.4628646012751091	1.4042464134923651	0.116455965394643	0.6185122106846647	-0.278356782438667	-0.7363886994921507	-0.0142637328846399	1.0752361418144811	0.6261034692744029	-1.8062406141356369	2.310046306618685	0.7350247124292206	0.1452503359693424	-0.4994426667448413	-0.7817392663862577	0.3246125084219269	-1.1282437111460426	-0.2728690653333083	-1.4979069159158842	0.5436953968500021	-0.6253128927020519	-1.399062982209569	0.8900881116022127	-0.2732882250573146	-1.9618565759350504	-0.9026263012291164	0.8316682262174389	2.3454043033017844	2.5525137901837294	0.5852638856494061	3.002234749406262	1.8300520374783904	-0.8381194722917468	0.3154061334561717	2.4609848420668325	-0.384645765229677	2.229063320253222	0.5818163420465792	1.9068133291875256	-0.2771695923241749	0.2077728255315145	0.0715351535981187	0.1521775988140553	-0.2808174623535748	0.5267335005649515	-0.4667282122064263	0.2823317806073592	-0.1469935808786535	-0.303989066968048	0.3772522766921489	1.869603761876803	1.3287637845770666	1.450216989061639	-0.0062791961637815	1.059107714999222	0.3613409350920652	0.7459317552967107	0.0567650508252405	0.2544075464778548	1.0577581337432422	-1.4967430541491324	-0.1250130829379701	-2.227164511401825	-0.6929077041977217	-0.188555549996267	1.4143558700785854	0.8827824815780302	0.2523309435110959	0.4126632739942487	0.6908319935188806	0.4639548219475313	1.1608198526719222	1.5808447206383314	1.05938227554396	1.0580128882309854	0.1740337762797066	1.568403334195674	0.0700974580708282	1.6332646556890675	0.5531087485552676	-0.8901826346791664	0.2492386881267335	-0.9035537277451564	-0.3537687280278868	-0.400828289965571	1.5968555627955194	3.00817350850088	0.9535268171529016	2.729616126922344	-1.583334774314522	0.0997440163711265	0.2573448163192078	0.7622375198317847	-1.0091682072966996
